lat,long
42.5775,-76.5671
26.5742,-81.9439
26.4054,-81.7101
33.3585,-105.4975
42.9884,-71.4655
33.9539,-116.5385
,
33.9736,-118.2479
,
45.4971,-92.9256
39.5448,-122.2664
30.4261,-84.2517
,
37.4779,-120.8607
42.4260,-72.3164
45.1096,-113.7656
45.6988,-122.7198
,
42.7452,-73.8103
44.0704,-124.0123
43.5695,-116.4040
,
36.5165,-87.3220
,
,
33.7036,-117.9942
42.1382,-77.0288
40.8120,-74.2160
35.1115,-80.6099
,
36.7132,-79.5041
35.4808,-78.3491
41.0761,-111.8922
42.6263,-73.7072
,
64.5608,-147.6728
64.5608,-147.6728
37.77,-122.41
44.2738,-121.2605
40.3128,-111.7262
21.5058,-158.0233
,
42.5765,-88.5387
33.4939,-117.1475
,
38.0964,-78.5569
40.5841,-81.0683
,
29.3337,-95.1116
32.2179,-110.9686
35.1483,-118.4792
41.6928,-91.5875
42.6012,-123.5908
29.3337,-95.1116
38.7439,-121.2587
33.5382,-112.1859
39.8288,-105.0342
47.1379,-118.4705
34.2993,-119.0411
44.9586,-123.0026
42.7320,-89.4446
60.0312,-151.4264
36.0378,-115.4059
43.9662,-90.2981
,
33.4486,-112.0733
32.5261,-94.9490
44.9848,-93.2697
34.5246,-116.8882
43.2878,-115.6153
34.4894,-82.4613
33.5735,-112.2596
33.5735,-112.2596
,
40.3539,-75.0016
33.0547,-96.7312
33.4486,-112.0733
,
38.8866,-77.0947
41.5495,-72.6518
41.5495,-72.6518
41.0644,-74.8034
40.7566,-111.9012
47.2471,-123.1251
,
41.7089,-87.7595
29.3787,-94.8856
30.3040,-95.4313
29.9582,-90.0767
,
41.3592,-72.3412
,
38.0951,-122.1261
38.9391,-90.1321
46.1922,-123.0542
,
,
41.7877,-88.2637
,
36.1537,-95.9926
37.7635,-121.9121
34.0523,-117.2616
47.6110,-122.3335
48.0524,-113.8637
43.7441,-116.5878
39.7757,-86.1096
45.0663,-92.8424
45.0663,-92.8424
61.2225,-149.8677
47.6110,-122.3335
39.3211,-97.8741
36.8718,-107.9512
42.1683,-87.9547
38.2022,-82.3291
31.3222,-92.4343
,
33.7668,-118.1886
28.5196,-81.7483
30.0631,-82.7187
26.5253,-80.0668
47.5943,-122.6265
,
36.3608,-81.4735
48.4124,-114.1795
44.6334,-123.1396
33.1631,-117.2475
39.1904,-81.5322
,
,
42.6243,-87.8286
25.9404,-80.1382
42.8560,-82.6770
33.5382,-112.1859
28.3069,-81.4229
25.7738,-80.1936
28.5446,-81.3745
,
42.0062,-88.7035
40.5887,-83.1288
35.0846,-106.6516
46.3894,-120.0173
27.6414,-80.4022
36.9768,-119.8701
42.3540,-71.7174
37.9751,-122.1548
34.4754,-114.3402
36.1736,-115.1264
42.0062,-88.7035
30.3118,-95.6745
,
32.2179,-110.9686
45.1569,-109.4553
35.0846,-106.6516
45.5074,-122.6898
,
40.8331,-105.0668
33.9779,-118.4453
41.7449,-104.8890
47.6805,-122.1209
,
41.7469,-70.0695
41.9126,-83.4730
30.7696,-86.5941
43.2878,-115.6153
40.9899,-76.9824
39.9611,-76.7340
,
44.5058,-121.2115
38.8336,-104.8206
33.4486,-112.0733
,
,
,
25.7738,-80.1936
41.6164,-87.8366
,
43.4273,-73.7073
,
42.4944,-91.4485
,
38.5819,-121.4935
,
38.0951,-122.1261
45.4965,-122.7999
41.5796,-74.3589
40.9656,-80.3073
,
44.0672,-123.0827
39.9611,-76.7340
39.8221,-84.0099
,
,
41.3553,-83.1178
37.3382,-89.5908
39.2801,-80.2338
,
42.2705,-85.5602
40.6081,-75.4689
33.6513,-112.3764
40.6397,-74.3666
35.2287,-80.8458
31.3183,-83.9289
34.6031,-92.4914
,
,
33.4432,-111.8553
42.4760,-84.2086
25.7604,-80.1422
48.5181,-122.6779
47.9908,-122.1990
39.7140,-105.2441
29.3068,-94.7719
29.7634,-95.3634
41.5495,-72.6518
,
,
42.6557,-108.6313
42.3254,-83.3451
41.6612,-72.7801
,
41.1306,-85.1289
35.6091,-105.7883
26.5975,-80.2384
40.4021,-111.8780
39.6290,-77.7155
46.8578,-114.0150
37.1455,-93.0932
26.7197,-80.0695
42.9634,-85.6681
43.0733,-89.4012
42.4011,-79.3239
39.76,-84.19
40.1161,-74.8074
38.2711,-77.1728
36.9400,-81.1365
,
40.7566,-111.9012
42.1585,-88.1570
33.2412,-112.7681
42.3534,-71.1836
34.7052,-94.8649
34.8857,-81.0209
,
,
41.1532,-85.4806
31.9574,-110.9953
41.5173,-71.2719
44.6420,-123.2759
40.0480,-105.2068
37.5539,-77.4608
38.0160,-84.4879
43.2878,-115.6153
,
36.3665,-82.1185
36.3665,-82.1185
41.3764,-82.0197
,
45.9582,-123.6762
33.9866,-81.0248
34.2854,-78.6376
33.6593,-88.7535
38.9431,-122.7915
38.9431,-122.7915
,
36.8123,-76.3695
39.7567,-74.9256
32.4649,-84.9779
33.3594,-111.4403
36.1537,-95.9926
44.4545,-73.1850
42.6398,-83.2944
33.2806,-82.1929
40.7566,-111.9012
33.3241,-111.8769
34.2547,-84.5092
46.8578,-114.0150
36.2481,-96.4447
32.2179,-110.9686
31.7630,-106.4856
30.6202,-81.5056
46.7245,-117.2545
33.8478,-117.9573
35.8638,-80.1013
34.4754,-114.3402
45.8023,-122.3876
47.6110,-122.3335
,
42.1642,-76.0043
28.6638,-81.3672
36.1736,-115.1264
,
42.5587,-88.8815
42.5587,-88.8815
,
31.3684,-85.8693
38.8822,-92.2523
,
46.7172,-116.9215
43.0824,-74.9655
35.6935,-95.4342
29.8325,-95.7324
,
33.9400,-118.1319
,
42.4351,-83.6544
,
28.0747,-80.6326
,
41.2328,-81.6360
42.1950,-122.8109
44.0672,-123.0827
39.3365,-84.4136
,
,
39.4668,-87.4112
,
40.6247,-74.0945
,
38.8726,-77.6484
25.7604,-80.1422
47.2534,-122.4432
,
,
44.8583,-83.6389
39.4305,-76.7943
27.9475,-82.4588
37.9744,-87.5555
42.6457,-83.4081
42.6556,-83.5297
,
27.9475,-82.4588
29.8214,-82.4909
35.9532,-86.5287
40.7272,-73.6351
47.6177,-122.2108
,
43.3657,-73.6713
27.0991,-82.1386
43.0977,-79.0359
39.0487,-93.1995
47.6110,-122.3335
44.9586,-123.0026
46.6748,-120.3368
31.0183,-92.6396
,
,
,
33.8754,-117.5659
33.8754,-117.5659
31.0183,-92.6396
,
40.3967,-80.6755
32.8668,-117.2482
45.4965,-122.7999
47.2068,-122.3311
40.4708,-75.1608
33.6005,-92.9012
33.4223,-111.5477
39.7854,-75.0500
36.0800,-97.0694
,
41.0550,-73.5387
39.6148,-75.7091
45.5074,-122.6898
42.4069,-90.4093
,
,
,
42.7932,-89.8774
,
42.6243,-87.8286
43.5695,-116.4040
43.6129,-116.9611
48.6835,-94.3529
,
46.5829,-92.1173
40.3808,-75.0086
44.6323,-93.3014
,
,
,
,
,
,
,
,
44.5463,-72.0502
32.2179,-110.9686
,
35.6116,-77.3732
,
39.0702,-108.5530
33.9264,-112.1207
,
44.8590,-69.2244
,
,
40.2167,-74.7433
39.9580,-82.7684
44.9569,-89.7140
,
39.3759,-78.1129
41.4406,-75.4240
36.8123,-76.3695
36.8123,-76.3695
41.7125,-81.2025
,
,
39.9284,-74.2016
38.2545,-85.7595
40.4739,-79.9559
36.1469,-96.2094
39.6413,-84.0579
33.7654,-78.7957
46.5290,-112.1225
41.1306,-85.1289
38.8822,-92.2523
35.4749,-111.7000
41.85,-87.65
34.1456,-118.4662
43.0499,-76.1506
,
,
34.0649,-84.0933
37.8347,-122.2919
37.6687,-122.0799
34.8216,-86.7311
41.6643,-88.3343
39.7330,-74.9695
31.9920,-102.0768
35.2287,-80.8458
28.1452,-82.6913
45.5074,-122.6898
34.6945,-82.2960
29.4698,-81.1419
34.6945,-82.2960
35.7091,-105.8594
39.4860,-123.6936
34.4909,-82.6086
,
,
34.2091,-119.1831
32.7666,-96.6233
,
,
,
44.9508,-93.0836
39.9138,-75.0638
39.1233,-94.4117
43.3543,-71.5520
34.5111,-92.4798
34.2273,-89.0352
37.4225,-89.3624
33.1827,-96.8463
41.6643,-88.3343
,
40.9656,-80.3073
44.4674,-72.9178
44.9191,-93.4834
35.3001,-85.1796
36.1585,-81.1478
44.4545,-73.1850
,
43.0709,-73.0732
40.4895,-85.6013
,
,
,
,
40.4021,-111.8780
40.2252,-111.4916
,
38.4739,-81.3129
,
39.5285,-119.8043
39.5127,-78.0658
,
32.7776,-79.9419
32.4631,-83.6020
33.8668,-116.5833
40.1216,-82.3822
42.5582,-73.1479
,
46.6986,-87.8665
44.0672,-123.0827
39.5261,-82.1054
,
,
28.2756,-80.6566
48.0071,-122.7484
,
47.0345,-120.3914
33.8319,-111.9436
,
,
,
,
,
28.9173,-81.9232
48.0071,-122.7484
39.6346,-80.0744
46.8578,-114.0150
35.2188,-106.2930
33.5382,-112.1859
,
31.7630,-106.4856
37.6934,-100.0124
40.5984,-105.1264
32.7199,-117.1805
27.9475,-82.4588
,
39.4668,-87.4112
,
46.8578,-114.0150
,
41.9383,-71.2942
39.8785,-80.2073
,
37.3886,-122.0168
,
,
38.4534,-122.7814
41.7649,-91.6315
38.0001,-101.3161
,
,
,
37.77,-122.41
29.2856,-81.0563
37.8018,-84.8787
34.0561,-84.3795
32.2179,-110.9686
35.1706,-85.2045
32.9822,-97.3845
33.7755,-116.4156
32.2179,-110.9686
39.2946,-76.4357
39.7393,-104.9844
40.2263,-75.2933
39.7393,-104.9844
33.7654,-78.7957
44.6506,-68.4119
,
34.7549,-82.9466
41.7531,-72.7587
34.0399,-118.7077
45.5074,-122.6898
38.3326,-76.7351
36.6603,-121.6498
42.0114,-83.9170
35.6935,-95.4342
,
58.3801,-134.1775
36.9859,-120.9759
58.3801,-134.1775
,
48.2178,-100.0747
28.3069,-81.4229
29.9437,-104.3867
36.6910,-90.0095
,
36.1736,-115.1264
29.9987,-95.2618
44.6637,-73.1475
38.4108,-122.3681
25.7738,-80.1936
42.3022,-111.3408
32.2125,-95.2240
33.4486,-112.0733
36.1736,-115.1264
37.6923,-97.3374
,
39.1725,-76.7237
40.2537,-75.8234
29.9876,-90.2522
,
38.9770,-119.5783
26.1418,-81.7950
,
40.6435,-74.8200
33.4652,-104.4145
46.8668,-117.4512
42.3283,-89.1475
38.5819,-121.4935
,
40.9526,-73.8829
40.9396,-72.9342
42.3955,-71.1821
,
38.7544,-121.1709
45.1257,-91.1996
28.8600,-81.6944
40.1005,-83.0139
,
42.8147,-87.9422
35.4394,-77.3806
38.8336,-104.8206
32.7699,-106.0990
35.8209,-96.3819
40.4739,-79.9559
,
42.9615,-92.2094
38.9584,-93.6033
,
41.1667,-73.2054
,
30.5184,-86.3962
27.9475,-82.4588
36.6530,-79.4471
,
34.1919,-84.8446
34.7356,-77.3787
,
39.7115,-122.3773
39.6378,-110.2587
38.3505,-121.9196
38.2734,-121.2244
34.8857,-81.0209
39.7398,-104.8562
,
47.7105,-117.1191
40.1689,-105.0932
34.8857,-81.0209
44.1523,-93.8383
41.8238,-71.4133
40.1005,-83.0139
39.3919,-76.5295
34.1046,-84.0037
42.7079,-78.8295
41.0334,-74.3316
44.9639,-69.1461
26.2585,-80.1633
35.9985,-114.9589
35.0846,-106.6516
40.1311,-75.3316
41.7769,-71.3503
40.4069,-76.8840
47.6732,-122.1976
40.8003,-81.9753
,
,
40.8778,-73.0042
39.2924,-77.2223
44.9586,-123.0026
43.0704,-76.0041
33.7486,-84.3884
38.7473,-122.8833
38.4534,-122.7814
47.6110,-122.3335
33.9906,-84.1531
34.2480,-116.9211
27.9475,-82.4588
,
36.8098,-78.4180
41.7877,-88.2637
39.4824,-84.4799
,
36.1660,-86.7732
35.5653,-78.6609
43.5503,-96.7002
41.1418,-104.7792
43.7757,-93.1694
26.5742,-81.9439
35.0846,-106.6516
,
33.0964,-80.1953
33.7654,-78.7957
44.4966,-68.9316
47.5449,-122.5815
43.1004,-73.9727
45.8424,-120.7581
42.3291,-83.4879
33.6020,-112.2863
47.6648,-117.4375
36.2471,-94.1118
47.4940,-120.1939
35.2827,-94.9177
32.5072,-93.7444
32.7877,-96.7999
,
,
,
43.4470,-71.6756
,
43.2005,-95.6538
43.0291,-88.2135
43.0291,-88.2135
36.0347,-86.7836
39.5421,-77.5594
30.6099,-90.9176
34.1715,-118.2916
39.1616,-84.4569
40.1356,-79.2869
46.7436,-122.9793
,
42.9210,-83.6474
41.5505,-87.5030
,
38.3267,-122.7061
41.6525,-83.5486
,
35.0663,-78.8893
41.2486,-85.1587
44.7579,-93.3685
32.7229,-104.3281
39.5280,-80.3848
35.2526,-82.5333
42.0499,-72.7722
34.0730,-78.4515
44.8199,-122.8643
36.8378,-79.4334
43.0977,-79.0359
39.6374,-84.2718
,
36.2947,-119.3813
40.8966,-81.4349
32.4977,-80.9553
29.8325,-95.7324
28.7494,-82.5140
43.0744,-75.2342
36.2947,-119.3813
42.2771,-88.3055
43.6180,-71.7801
41.2084,-86.7563
,
33.5907,-112.3309
,
28.5917,-82.3492
37.9719,-122.5044
35.9566,-79.9928
42.1106,-88.0342
37.9744,-87.5555
39.5979,-105.0147
,
,
37.9898,-121.8073
30.4261,-84.2517
38.4142,-78.8926
40.2158,-75.0730
40.8783,-74.1425
36.1660,-86.7732
40.0541,-88.2417
45.7999,-92.1338
,
38.2399,-84.5524
34.2091,-119.1831
32.4286,-90.1534
35.7181,-86.8923
42.9129,-76.5724
35.9313,-95.8083
,
43.2246,-77.4513
,
28.7064,-81.3431
40.8792,-72.9514
,
42.8518,-71.5148
,
,
40.2650,-74.9563
37.7555,-77.4959
38.3713,-79.0380
39.0523,-77.6036
36.4053,-97.8187
30.2197,-97.7473
40.1005,-83.0139
27.8013,-80.4886
40.5704,-79.7278
,
,
,
32.2858,-106.7449
,
,
35.4678,-97.5164
45.3468,-84.2573
43.1870,-70.8945
24.7662,-80.9680
33.7468,-117.8554
48.9324,-122.4198
34.2295,-89.9078
34.2187,-88.7658
41.5989,-72.9775
33.4939,-117.1475
37.8074,-83.7819
30.4261,-84.2517
36.9163,-87.4667
35.3520,-93.2539
32.3122,-104.2875
,
38.8866,-77.0947
40.7851,-73.4050
48.7477,-122.5222
46.3217,-94.1168
40.0816,-75.2541
28.0183,-82.1381
42.1133,-84.9631
40.5984,-105.1264
42.5094,-84.6690
,
46.3118,-90.4450
,
,
44.0778,-123.0436
36.6619,-119.3805
38.5297,-122.2795
34.6802,-81.6387
,
,
33.4258,-81.9582
39.3116,-84.6503
,
44.9508,-93.0836
33.7089,-84.9132
42.5131,-73.0502
39.1616,-84.4569
,
45.6172,-118.7409
32.7877,-96.7999
42.7704,-83.7466
33.3241,-111.8769
40.6684,-73.6389
,
,
33.4486,-112.0733
44.9508,-93.0836
42.1215,-71.8540
32.2910,-101.4382
41.6796,-86.8682
37.5539,-77.4608
,
,
,
35.8638,-80.1013
45.5195,-123.0453
35.9985,-114.9589
,
36.4647,-108.1398
41.0183,-73.8124
,
,
44.8201,-117.7530
35.9985,-114.9589
,
36.1537,-95.9926
37.2835,-80.1193
43.1544,-77.6156
43.0348,-78.5079
,
,
35.4678,-97.5164
43.2305,-71.5480
39.2954,-76.6239
41.1418,-104.7792
33.4432,-111.8553
39.2954,-76.6239
38.8336,-104.8206
39.2954,-76.6239
45.5074,-122.6898
45.5074,-122.6898
48.1806,-121.9513
39.76,-84.19
,
27.5588,-82.3272
,
39.1395,-77.2880
46.7172,-116.9215
38.6233,-77.2636
33.9866,-81.0248
35.2287,-80.8458
33.8746,-80.3541
43.0388,-92.9465
33.0753,-112.0330
38.8336,-104.8206
42.5896,-73.0230
38.9726,-122.5405
35.9985,-114.9589
42.4916,-96.3994
32.6696,-79.9498
,
39.2954,-76.6239
28.9407,-81.3144
33.4432,-111.8553
39.4269,-84.4975
,
35.9673,-79.3357
35.9673,-79.3357
48.3970,-122.3587
39.8598,-75.3336
34.6100,-112.3153
34.6100,-112.3153
,
33.4432,-111.8553
32.7254,-97.3208
32.7877,-96.7999
34.1040,-117.2925
,
35.4678,-97.5164
,
35.0846,-106.6516
34.1040,-117.2925
,
,
35.0992,-76.9819
33.7089,-84.9132
42.9951,-78.8818
47.2068,-122.3311
26.5253,-80.0668
40.7237,-73.7075
34.4264,-117.3001
39.9242,-83.8087
,
28.5473,-80.8539
,
38.4142,-78.8926
33.9736,-118.2479
36.8424,-119.8031
33.9539,-116.5385
,
40.8733,-84.6084
28.6616,-81.3139
36.1361,-75.7294
27.9790,-82.7830
36.3431,-94.2472
28.6703,-81.2084
36.8511,-76.2784
43.4054,-70.7448
31.5861,-110.1729
39.9242,-83.8087
,
46.7436,-92.5226
41.5346,-80.6163
,
44.9848,-93.2697
47.6177,-122.2108
32.5694,-85.2105
29.9843,-90.1647
,
39.6587,-85.7010
30.8270,-81.7303
40.6081,-75.4689
42.1057,-72.5981
35.3066,-86.6856
28.3048,-82.7050
40.9880,-74.3798
34.2547,-84.5092
37.9578,-121.2897
39.8295,-77.9725
44.2402,-120.6049
33.7451,-85.1477
,
44.6687,-90.1714
40.1988,-75.5353
36.1223,-81.7497
30.2197,-97.7473
29.2856,-81.0563
28.3048,-82.7050
42.8945,-78.8869
,
45.5208,-110.5662
47.2415,-116.6157
,
,
,
,
38.3760,-75.6411
38.7005,-84.7996
28.4773,-82.6010
32.7699,-106.0990
30.1480,-81.7941
38.8373,-77.3420
39.5332,-76.4390
,
40.8463,-80.6195
41.85,-87.65
36.3908,-98.0497
,
38.4534,-122.7814
26.9787,-82.3664
39.1041,-94.5997
,
37.8700,-122.0705
38.9490,-79.6570
39.2323,-84.1076
27.9790,-82.7830
33.8348,-78.6621
35.2287,-80.8458
,
37.3886,-122.0168
36.5165,-87.3220
,
27.9475,-82.4588
36.1736,-115.1264
41.5873,-73.4158
41.4618,-72.6775
47.6110,-122.3335
33.9426,-91.8467
42.1959,-75.7607
44.8636,-68.8157
,
35.0766,-82.4129
42.7327,-84.5558
,
30.4242,-87.2211
41.3836,-73.0946
33.2412,-112.7681
40.1689,-105.0932
33.7486,-84.3884
40.8966,-81.4349
,
43.6139,-116.2025
40.5844,-75.3698
,
35.3385,-80.2100
38.3196,-88.9045
45.9613,-111.0603
28.5446,-81.3745
35.9677,-95.8150
47.2034,-122.2395
42.5301,-87.8863
43.2374,-86.2533
43.1625,-73.0700
35.6441,-81.2430
41.6323,-89.2743
39.3507,-101.0559
41.4994,-87.7441
,
46.1922,-123.0542
34.8390,-112.3968
43.5695,-116.4040
42.9710,-88.1580
,
39.7011,-91.4277
37.5363,-90.3297
,
43.0499,-76.1506
,
33.4486,-112.0733
35.3001,-85.1796
36.3908,-98.0497
38.2983,-77.4914
61.2225,-149.8677
,
33.8478,-117.9573
,
29.8325,-95.7324
32.5072,-93.7444
41.5346,-80.6163
43.4632,-71.4708
42.4060,-71.0517
39.76,-84.19
,
,
28.5473,-80.8539
44.0693,-72.4203
43.6177,-71.4782
42.3573,-71.0645
44.6637,-73.1475
43.0607,-75.2682
44.4841,-73.2479
43.2305,-71.5480
28.1913,-82.7241
47.2534,-122.4432
42.9436,-75.8107
40.6219,-74.3169
43.5695,-116.4040
28.1913,-82.7241
39.1682,-78.1693
41.8752,-71.3945
36.1974,-86.4365
32.2858,-106.7449
,
45.5074,-122.6898
,
43.5980,-116.6102
42.9104,-71.0616
43.2878,-115.6153
43.2878,-115.6153
43.2878,-115.6153
43.2878,-115.6153
43.4155,-123.1285
28.7616,-81.3537
42.3181,-89.3399
43.6139,-116.2025
,
,
29.7634,-95.3634
30.4261,-84.2517
44.0672,-123.0827
39.1616,-84.4569
,
,
35.0055,-106.3127
,
48.7477,-122.5222
,
34.4191,-119.7034
,
41.3208,-74.2859
34.3349,-119.3507
41.1478,-80.7824
41.0994,-80.6494
41.2596,-95.9374
41.0030,-74.2851
47.1287,-122.5224
37.3329,-87.4723
39.8578,-74.2665
42.4060,-71.0517
33.7433,-118.2754
41.7316,-71.1090
,
,
41.0994,-80.6494
41.3818,-73.3930
,
38.0705,-83.9343
35.9671,-79.0409
40.3284,-79.8024
30.2197,-97.7473
,
34.8857,-81.0209
34.3136,-83.8106
32.8626,-82.4455
34.6986,-81.2585
33.2852,-84.5958
29.6216,-91.3333
33.4486,-112.0733
,
42.2297,-85.9092
40.7627,-75.5442
38.8184,-77.0604
47.7366,-104.1963
41.9747,-91.6554
32.7877,-96.7999
41.6869,-73.8988
44.5437,-73.1485
40.7237,-73.7075
26.0196,-80.1236
,
43.5503,-96.7002
35.2287,-80.8458
43.0386,-87.9067
34.1843,-118.9097
33.7668,-118.1886
,
,
45.9582,-123.6762
34.1031,-117.3874
40.8477,-99.7303
38.4739,-81.3129
36.1736,-115.1264
45.6988,-122.7198
31.5813,-84.1519
,
44.9463,-116.5593
,
40.0034,-75.0354
42.2401,-71.9188
41.7983,-74.1510
37.8887,-121.6020
38.2802,-122.0202
42.6366,-79.0275
39.5285,-119.8043
42.7452,-73.8103
,
28.0747,-80.6326
32.9384,-96.3070
42.6596,-71.7023
29.5514,-95.2835
43.1544,-77.6156
42.4181,-86.2202
41.6933,-71.6363
,
41.2110,-73.0519
40.1023,-74.3549
39.0394,-95.2031
36.1736,-115.1264
41.7196,-70.4779
38.4234,-90.4016
43.3564,-83.0026
39.9525,-75.1644
47.0265,-122.7969
39.7757,-86.1096
47.2681,-122.7414
,
29.9695,-95.6976
37.5098,-121.6389
35.7370,-79.7704
26.9124,-82.0340
45.6682,-123.1354
28.5446,-81.3745
29.4728,-98.5356
41.8238,-71.4133
43.6139,-116.2025
,
44.2758,-88.3745
39.7931,-79.8092
36.3061,-119.6321
36.1736,-115.1264
42.6398,-83.2944
43.0873,-123.9866
38.4272,-91.0043
33.4432,-111.8553
,
40.7231,-73.8422
40.7231,-73.8422
43.2571,-70.9838
47.8356,-115.6011
43.0039,-96.6101
42.9634,-85.6681
45.2211,-118.2634
,
42.1128,-76.0215
38.5284,-82.9496
38.6508,-80.6576
38.0705,-83.9343
,
,
,
45.1812,-93.3763
43.9099,-91.2572
44.3203,-88.2468
44.9191,-93.4834
36.1974,-86.4365
45.8343,-93.4372
41.5372,-94.9163
,
30.3318,-81.6555
36.2142,-115.1293
34.6551,-111.4146
41.19,-73.12
39.9611,-76.7340
40.7220,-73.5577
43.6139,-116.2025
33.7668,-118.1886
33.7668,-118.1886
47.2068,-122.3311
38.4534,-122.7814
,
47.1379,-118.4705
,
36.7748,-78.9655
39.9712,-77.2372
39.9525,-75.1644
40.7566,-111.9012
,
40.5249,-86.1758
32.2858,-106.7449
44.2758,-88.3745
27.0994,-82.4545
40.3061,-76.2655
,
38.9865,-82.0332
33.9736,-118.2479
33.9172,-118.0114
42.2890,-83.2633
42.7801,-83.5863
39.6100,-86.1785
,
45.5074,-122.6898
40.2809,-86.7825
40.1137,-104.9191
33.9866,-81.0248
,
27.9475,-82.4588
,
37.4299,-107.8477
36.1537,-95.9926
,
32.7776,-79.9419
,
40.1536,-74.0383
,
44.8641,-93.4417
41.7891,-88.0849
,
,
41.2638,-105.8011
,
37.7391,-76.3515
44.3160,-88.6179
47.2534,-122.4432
32.9891,-79.9934
43.4054,-70.7448
32.9891,-79.9934
44.6334,-123.1396
38.5439,-122.8106
42.2771,-88.3055
27.9790,-82.7830
,
35.9985,-114.9589
32.7074,-114.6801
32.2998,-88.6055
31.4862,-109.4203
42.2618,-84.9442
47.6648,-117.4375
32.7199,-117.1805
43.7246,-73.8196
42.0098,-104.2946
43.2246,-77.4513
,
,
,
42.1703,-71.0617
38.6314,-90.1924
26.3110,-80.0983
27.6414,-80.4022
41.1418,-104.7792
30.4492,-91.1876
38.2894,-76.5308
41.8776,-88.0198
40.7552,-75.3071
35.3879,-119.0236
43.4054,-70.7448
35.3879,-119.0236
37.7474,-90.3635
28.7494,-82.5140
,
40.8783,-74.1425
44.8396,-124.0115
,
43.7617,-70.8078
44.0704,-124.0123
,
41.1338,-81.8551
40.8621,-75.1623
41.6597,-83.4482
33.9527,-84.5502
36.7748,-78.9655
40.9656,-80.3073
30.3644,-88.5666
33.7654,-78.7957
44.2250,-87.6187
45.6682,-123.1354
38.6867,-84.6525
46.8713,-122.2203
,
35.7596,-78.7795
,
37.3435,-121.8887
,
,
46.7436,-122.9793
,
,
35.3559,-88.9647
31.0092,-83.8726
,
,
,
45.8933,-95.3971
42.3973,-71.2594
43.0360,-123.5061
43.7483,-70.2734
,
44.1253,-69.1336
33.3241,-111.8769
33.5208,-86.8027
33.1740,-96.9501
,
45.6804,-123.0389
45.6804,-123.0389
,
,
42.4617,-83.0987
33.4432,-111.8553
,
42.1037,-79.2562
40.2470,-77.0232
32.7877,-96.7999
42.6012,-123.5908
35.9813,-78.5502
47.6476,-122.5355
47.3744,-122.7162
47.2034,-122.2395
42.6439,-75.3024
,
,
42.7319,-71.1858
,
41.9895,-72.6540
41.5584,-73.0516
61.2225,-149.8677
45.6603,-108.3843
39.8028,-105.0869
43.5980,-116.6102
42.4569,-71.8908
48.4602,-122.2339
46.8699,-96.9363
43.6139,-116.2025
38.8336,-104.8206
40.7386,-73.1286
,
35.9646,-83.9197
33.9171,-117.0001
38.6233,-77.2636
34.2134,-79.8206
29.9582,-90.0767
44.6323,-93.3014
,
42.0785,-71.0384
32.1861,-90.2721
38.2734,-121.2244
34.5042,-112.1900
34.9259,-80.7347
34.4894,-82.4613
30.2400,-93.2270
30.2197,-97.7473
,
42.5266,-78.6890
,
,
43.0662,-106.3940
,
41.6486,-70.2415
,
,
33.4247,-105.6679
47.2068,-122.3311
40.2705,-80.1710
,
36.0440,-75.6871
33.0753,-112.0330
33.5382,-112.1859
45.6988,-122.7198
35.2753,-97.7770
33.0286,-97.1214
,
,
44.9586,-123.0026
40.6560,-74.6855
43.9000,-89.5316
,
42.5814,-84.4603
39.8781,-104.7761
32.5679,-97.1305
,
41.0442,-81.5254
40.5844,-75.3698
36.2142,-115.1293
44.8099,-93.6249
,
33.5136,-86.5778
47.6648,-117.4375
,
42.3140,-114.6595
,
28.4773,-82.6010
28.5446,-81.3745
,
35.2194,-75.6872
,
28.3069,-81.4229
28.5196,-81.7483
28.5446,-81.3745
37.5539,-77.4608
28.1847,-81.6275
27.2708,-81.3229
28.3069,-81.4229
,
28.0379,-80.6115
27.5006,-81.3824
44.0766,-72.0896
33.8650,-84.4982
39.7140,-105.2441
48.1806,-121.9513
,
34.2298,-118.0972
35.1483,-118.4792
35.9317,-120.0921
41.5954,-73.0802
34.7295,-77.4984
45.5074,-122.6898
32.2655,-83.4874
27.2967,-80.2918
,
,
33.5382,-112.1859
40.4789,-86.9572
33.9563,-83.9881
41.5345,-88.2228
37.7755,-83.6918
,
42.5814,-84.4603
35.7370,-79.7704
46.6670,-120.7905
,
39.4019,-76.6328
,
,
30.7314,-98.0448
41.8169,-71.1530
41.85,-87.65
41.85,-87.65
28.6638,-81.3672
48.1806,-121.9513
34.4191,-119.7034
,
31.1499,-88.6004
29.9843,-90.1647
26.1211,-80.1272
,
41.0353,-74.0440
,
43.4300,-95.9294
26.5742,-81.9439
25.7738,-80.1936
43.4273,-73.7073
35.4708,-80.8862
,
,
,
35.5435,-78.8328
27.3364,-82.5308
38.8331,-122.7138
41.7178,-85.9728
41.8238,-71.4133
43.0733,-89.4012
41.85,-87.65
41.85,-87.65
45.5082,-122.4303
45.5082,-122.4303
45.5082,-122.4303
43.5975,-84.7678
47.2034,-122.2395
38.0160,-84.4879
33.8478,-117.9573
41.6092,-71.1745
,
38.4534,-122.7814
42.6591,-88.6596
30.2831,-87.7998
36.5165,-87.3220
,
,
40.7407,-73.4868
47.2471,-123.1251
,
41.1230,-75.9521
40.9538,-74.1995
42.8993,-75.5768
39.9284,-104.9558
,
32.2338,-90.1600
42.4309,-93.0587
26.3583,-80.0834
